"Week Ending","Federal Provider Number","Provider Name","Provider Address","Provider City","Provider State","Provider Zip Code","Provider Phone Number","County","Submitted Data","Passed Quality Assurance Check","Residents Weekly Confirmed COVID-19","Residents Total Confirmed COVID-19","Residents Weekly All Deaths","Residents Total All Deaths","Residents Weekly COVID-19 Deaths","Residents Total COVID-19 Deaths","Number of All Beds","Total Number of Occupied Beds","Residents Hospitalizations with Confirmed COVID-19","Residents Hospitalizations with Confirmed COVID-19 and Up to Date with Vaccines","Staff Weekly Confirmed COVID-19","Staff Total Confirmed COVID-19","Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents","Number of Residents who are Up to Date on COVID-19 Vaccinations, 14 Days or More Before Positive Test","Number of Residents Staying in this Facility for At Least 1 Day This Week","Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week","Number of Residents Staying in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines","Recent Percentage of Current Residents Up to Date with COVID-19 Vaccines","Percentage of Current Residents Up to Date with COVID-19 Vaccines","Number of Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines","Recent Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines","Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines"
"07/30/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,51,0,26,0,11,64,44,0,0,1,49,0,0,1159.09,250,0,44,81,40,,90.909,7,,8.642
"08/06/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,51,0,26,0,11,64,47,0,0,0,49,0,0,1085.11,234.04,0,47,81,44,,93.617,12,,14.815
"08/13/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,51,0,26,0,11,64,45,0,0,2,51,0,0,1133.33,244.44,0,45,80,42,,93.333,12,,15
"08/20/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",2,53,0,26,0,11,64,50,0,0,5,56,40,0,1060,220,2,50,82,47,,94,12,,14.634
"08/27/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,53,0,26,0,11,64,49,0,0,1,57,0,0,1081.63,224.49,0,49,81,46,,93.878,12,,14.815
"09/03/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,53,0,26,0,11,64,48,0,0,0,57,0,0,1104.17,229.17,0,48,81,45,,93.75,12,,14.815
"09/10/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,53,0,26,0,11,64,48,0,0,0,57,0,0,1104.17,229.17,0,48,80,45,,93.75,12,,15
"09/17/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,53,0,26,0,11,64,45,0,0,0,57,0,0,1177.78,244.44,0,44,80,41,,93.182,12,,15
"09/24/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,53,0,26,0,11,64,47,0,0,0,57,0,0,1127.66,234.04,0,47,80,30,,63.83,12,,15
"10/01/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,53,0,26,0,11,64,47,0,0,0,57,0,0,1127.66,234.04,0,47,80,0,,0,0,,0
"10/08/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",2,55,0,26,0,11,64,47,1,1,0,57,42.55,0,1170.21,234.04,2,47,82,0,,0,0,,0
"10/15/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",2,57,0,26,0,11,64,48,0,0,1,58,41.67,0,1187.5,229.17,0,48,80,30,,62.5,12,,15
"10/22/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,57,0,26,0,11,64,45,0,0,1,59,0,0,1266.67,244.44,0,46,79,0,,0,0,,0
"10/29/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,57,0,26,0,11,64,46,0,0,0,59,0,0,1239.13,239.13,0,46,80,0,,0,0,,0
"11/05/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,57,0,26,0,11,64,46,0,0,0,59,0,0,1239.13,239.13,0,46,77,0,,0,0,,0
"11/12/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,57,0,26,0,11,64,47,0,0,0,59,0,0,1212.77,234.04,0,47,80,0,,0,0,,0
"11/19/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,57,0,26,0,11,64,45,0,0,0,59,0,0,1266.67,244.44,0,47,80,30,,63.83,12,,15
"11/26/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,57,0,26,0,11,64,46,0,0,0,59,0,0,1239.13,239.13,0,46,80,30,,65.217,0,,0
"12/03/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,57,0,26,0,11,64,47,0,0,0,59,0,0,1212.77,234.04,0,47,73,30,,63.83,12,,16.438
"12/10/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,57,0,26,0,11,64,47,0,0,0,59,0,0,1212.77,234.04,0,47,74,30,,63.83,0,,0
"12/17/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,57,0,26,0,11,64,46,0,0,0,59,0,0,1239.13,239.13,0,46,77,30,,65.217,12,,15.584
"12/24/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,57,0,26,0,11,64,44,0,0,0,59,0,0,1295.45,250,0,44,76,30,,68.182,0,,0
"12/31/23","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,57,0,26,0,11,64,45,0,0,0,59,0,0,1266.67,244.44,0,45,76,30,,66.667,12,,15.789
"01/07/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",5,62,0,26,0,11,64,44,1,1,0,59,113.64,0,1409.09,250,5,44,77,30,,68.182,71,,92.208
"01/14/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,62,0,26,0,11,64,45,0,0,0,59,0,0,1377.78,244.44,0,45,77,30,,66.667,13,,16.883
"01/21/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,62,0,26,0,11,64,45,0,0,0,59,0,0,1377.78,244.44,0,45,74,30,,66.667,12,,16.216
"01/28/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,62,0,26,0,11,64,44,0,0,0,59,0,0,1409.09,250,0,45,75,30,,66.667,12,,16
"02/04/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,62,0,26,0,11,64,44,0,0,0,59,0,0,1409.09,250,0,44,76,30,,68.182,12,,15.789
"02/11/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,62,0,26,0,11,64,43,0,0,0,59,0,0,1441.86,255.81,0,43,76,30,,69.767,12,,15.789
"02/18/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,62,0,26,0,11,64,43,0,0,0,59,0,0,1441.86,255.81,0,43,78,30,,69.767,33,,42.308
"02/25/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,62,0,26,0,11,64,41,0,0,0,59,0,0,1512.2,268.29,0,41,76,30,,73.171,12,,15.789
"03/03/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",1,63,0,26,0,11,64,43,1,0,1,60,23.26,0,1465.12,255.81,1,43,79,30,,69.767,12,,15.19
"03/10/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,63,0,26,0,11,64,46,0,0,0,60,0,0,1369.57,239.13,0,46,76,30,,65.217,12,,15.789
"03/17/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,63,0,26,0,11,64,46,0,0,0,60,0,0,1369.57,239.13,0,46,76,30,,65.217,12,,15.789
"03/24/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",1,64,0,26,0,11,64,43,0,0,0,60,23.26,0,1488.37,255.81,0,43,77,30,,69.767,13,,16.883
"03/31/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,42,0,0,0,60,0,0,1523.81,261.9,0,42,76,23,,54.762,12,,15.789
"04/07/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,41,0,0,0,60,0,0,1560.98,268.29,0,41,76,30,,73.171,12,,15.789
"04/14/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,76,0,0,0,60,0,0,842.11,144.74,0,42,79,30,,71.429,13,,16.456
"04/21/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,42,0,0,0,60,0,0,1523.81,261.9,0,42,76,30,,71.429,12,,15.789
"04/28/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,43,0,0,0,60,0,0,1488.37,255.81,0,43,76,30,,69.767,12,,15.789
"05/05/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,43,0,0,0,60,0,0,1488.37,255.81,0,43,76,30,,69.767,12,,15.789
"05/12/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,43,0,0,0,60,0,0,1488.37,255.81,0,43,76,30,,69.767,12,,15.789
"05/19/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,43,0,0,0,60,0,0,1488.37,255.81,0,43,76,30,,69.767,12,,15.789
"05/26/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,46,0,0,0,60,0,0,1391.3,239.13,0,46,79,30,,65.217,12,,15.19
"06/02/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,47,0,0,0,60,0,0,1361.7,234.04,0,47,76,30,,63.83,12,,15.789
"06/09/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,47,0,0,0,60,0,0,1361.7,234.04,0,47,76,30,,63.83,12,,15.789
"06/16/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,44,0,0,0,60,0,0,1454.55,250,0,44,76,30,,68.182,12,,15.789
"06/23/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,64,0,26,0,11,64,44,0,0,0,60,0,0,1454.55,250,0,44,79,30,,68.182,13,,16.456
"06/30/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",2,66,0,26,0,11,64,42,0,0,1,61,47.62,0,1571.43,261.9,0,42,85,30,,71.429,13,,15.294
"07/07/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",1,67,0,26,0,11,64,46,1,1,0,61,21.74,0,1456.52,239.13,1,46,83,30,,65.217,12,,14.458
"07/14/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,67,0,26,0,11,64,47,0,0,0,61,0,0,1425.53,234.04,0,47,85,30,,63.83,12,,14.118
"07/21/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,67,0,26,0,11,64,47,0,0,0,61,0,0,1425.53,234.04,0,46,85,30,,65.217,12,,14.118
"07/28/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,67,0,26,0,11,64,47,0,0,0,61,0,0,1425.53,234.04,,46,85,30,,65.217,12,,14.118
"08/04/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,67,0,26,0,11,64,48,0,0,0,61,0,0,1395.83,229.17,0,48,85,30,,62.5,12,,14.118
"08/11/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,67,0,26,0,11,64,46,0,0,0,61,0,0,1456.52,239.13,0,46,83,30,,65.217,11,,13.253
"08/18/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,67,0,26,0,11,64,45,0,0,0,61,0,0,1488.89,244.44,0,45,84,30,,66.667,11,,13.095
"08/25/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,67,0,26,0,11,64,44,0,0,0,61,0,0,1522.73,250,0,44,84,30,,68.182,12,,14.286
"09/01/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,67,0,26,0,11,64,47,0,0,0,61,0,0,1425.53,234.04,0,47,81,30,,63.83,12,,14.815
"09/08/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,67,0,26,0,11,64,44,0,0,0,61,0,0,1522.73,250,0,44,85,30,,68.182,12,,14.118
"09/15/24","015044","CAREGIVERS OF PLEASANT GROVE, INC","700 FIRST AVENUE","PLEASANT GROVE","AL","35127","2057448120","Jefferson","Y","Y",0,67,0,26,0,11,64,44,0,0,0,61,0,0,1522.73,250,,46,82,30,65.217,65.217,12,14.634,14.634
"05/24/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,10,10,0,0,103,88,0,0,7,7,0,0,0,0,,,,,,,,,
"05/31/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,0,10,0,0,103,87,0,0,0,7,0,0,0,0,,,,,,,,,
"06/07/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,0,10,0,0,103,89,0,0,0,7,0,0,0,0,,,,,,,,,
"06/14/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,0,10,0,0,103,90,0,0,0,7,0,0,0,0,,,,,,,,,
"06/21/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,0,10,0,0,103,90,0,0,1,8,0,0,0,0,,,,,,,,,
"06/28/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,1,11,0,0,103,89,0,0,0,8,0,0,0,0,,,,,,,,,
"07/05/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,0,11,0,0,103,88,0,0,0,8,0,0,0,0,,,,,,,,,
"07/12/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,0,11,0,0,103,92,0,0,0,8,0,0,0,0,,,,,,,,,
"07/19/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,1,12,0,0,103,91,0,0,0,8,0,0,0,0,,,,,,,,,
"07/26/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,0,12,0,0,103,91,0,0,0,8,0,0,0,0,,,,,,,,,
"08/02/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,3,15,0,0,103,89,0,0,2,10,0,0,0,0,,,,,,,,,
"08/09/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,0,15,0,0,103,90,0,0,0,10,0,0,0,0,,,,,,,,,
"08/16/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,1,16,0,0,103,89,0,0,0,10,0,0,0,0,,,,,,,,,
"08/23/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,0,16,0,0,103,90,0,0,0,10,0,0,0,0,,,,,,,,,
"08/30/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,0,16,0,0,103,90,0,0,0,10,0,0,0,0,,,,,,,,,
"09/06/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,0,16,0,0,103,90,0,0,0,10,0,0,0,0,,,,,,,,,
"09/13/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,0,0,16,0,0,103,89,0,0,0,10,0,0,0,0,,,,,,,,,
"09/20/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",1,1,1,17,0,0,103,87,0,0,3,13,11.49,0,11.49,0,,,,,,,,,
"09/27/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,1,1,18,1,1,103,87,0,0,0,13,0,11.49,11.49,11.49,,,,,,,,,
"10/04/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,1,1,19,0,1,103,84,0,0,2,15,0,0,11.9,11.9,,,,,,,,,
"10/11/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,1,0,19,0,1,103,85,0,0,1,16,0,0,11.76,11.76,,,,,,,,,
"10/18/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,1,1,20,0,1,103,84,0,0,0,16,0,0,11.9,11.9,,,,,,,,,
"10/25/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,1,2,22,0,1,103,82,0,0,0,16,0,0,12.2,12.2,,,,,,,,,
"11/01/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,1,0,22,0,1,103,84,0,0,2,18,0,0,11.9,11.9,,,,,,,,,
"11/08/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",1,2,2,24,0,1,103,83,0,0,1,19,12.05,0,24.1,12.05,,,,,,,,,
"11/15/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,2,0,24,0,1,103,82,0,0,0,19,0,0,24.39,12.2,,,,,,,,,
"11/22/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,2,0,24,0,1,103,83,0,0,1,20,0,0,24.1,12.05,,,,,,,,,
"11/29/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,2,1,25,0,1,103,83,0,0,0,20,0,0,24.1,12.05,,,,,,,,,
"12/06/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,2,0,25,0,1,103,81,0,0,2,22,0,0,24.69,12.35,,,,,,,,,
"12/13/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,2,0,25,0,1,103,83,0,0,4,26,0,0,24.1,12.05,,,,,,,,,
"12/20/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",1,3,0,25,0,1,103,84,0,0,6,32,11.9,0,35.71,11.9,,,,,,,,,
"12/27/20","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,3,0,25,0,1,103,83,0,0,1,33,0,0,36.14,12.05,,,,,,,,,
"01/03/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,3,2,27,0,1,103,80,0,0,1,34,0,0,37.5,12.5,,,,,,,,,
"01/10/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,3,0,27,0,1,103,78,0,0,6,40,0,0,38.46,12.82,,,,,,,,,
"01/17/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",13,16,1,28,0,1,103,80,0,0,4,44,162.5,0,200,12.5,,,,,,,,,
"01/24/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",30,46,2,30,2,3,103,81,0,0,19,63,370.37,24.69,567.9,37.04,,,,,,,,,
"01/31/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",16,62,6,36,5,8,103,74,0,0,8,71,216.22,67.57,837.84,108.11,,,,,,,,,
"02/07/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",3,65,9,45,8,16,103,67,0,0,2,73,44.78,119.4,970.15,238.81,,,,,,,,,
"02/14/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",1,66,2,47,2,18,103,62,0,0,0,73,16.13,32.26,1064.52,290.32,,,,,,,,,
"02/21/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",1,67,2,49,2,20,103,65,0,0,0,73,15.38,30.77,1030.77,307.69,,,,,,,,,
"02/28/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,67,1,50,1,21,103,62,0,0,1,74,0,16.13,1080.65,338.71,,,,,,,,,
"03/07/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,67,0,50,0,21,103,62,0,0,0,74,0,0,1080.65,338.71,,,,,,,,,
"03/14/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,67,3,53,1,22,103,62,0,0,0,74,0,16.13,1080.65,354.84,,,,,,,,,
"03/21/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,67,0,53,0,22,103,64,0,0,0,74,0,0,1046.88,343.75,,,,,,,,,
"03/28/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,67,0,53,0,22,103,65,0,0,0,74,0,0,1030.77,338.46,,,,,,,,,
"04/04/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,67,0,53,0,22,103,68,0,0,0,74,0,0,985.29,323.53,,,,,,,,,
"04/11/21","015045","EAMC LANIER NURSING HOME","4800 48TH STREET","VALLEY","AL","36854","3347561401","Chambers","Y","Y",0,67,0,53,0,22,103,70,0,0,0,74,0,0,957.14,314.29,,,,,,,,,
